35,MACAUBAL, 1269295, 0.743
35,MACEDÔNIA, 1418606, 0.74
35,MAGDA, 1499459, 0.753
35,MAIRINQUE, 2703713, 0.743
35,MAIRIPORÃ, 1402134, 0.788
35,MANDURI, 796582, 0.739
35,MARABÁ PAULISTA, 192934, 0.677
35,MARACAÍ, 2386039, 0.771
35,MARAPOAMA, 269415, 0.752
35,MARIÁPOLIS, 1073432, 0.718
35,MARÍLIA, 203033, 0.798
35,MARINÓPOLIS, 961847, 0.731
35,MARTINÓPOLIS, 1058351, 0.721
35,MATÃO, 2769369, 0.773
35,MAUÁ, 2274546, 0.766
35,MENDONÇA, 2495416, 0.744
35,MERIDIANO, 260305, 0.731
35,MESÓPOLIS, 2595142, 0.724
35,MIGUELÓPOLIS, 1761209, 0.741
35,MINEIROS DO TIETÊ, 828981, 0.73
35,MIRA ESTRELA, 994566, 0.743
35,MIRACATU, 1889536, 0.697
35,MIRANDÓPOLIS, 1191329, 0.751
35,MIRANTE DO PARANAPANEMA, 1055832, 0.724
35,MIRASSOL, 1871363, 0.762
35,MIRASSOLÂNDIA, 1169118, 0.738
35,MOCOCA, 1696609, 0.762
35,MOGI DAS CRUZES, 2441379, 0.783
35,MOGI GUAÇU, 2599513, 0.774
35,MOJI MIRIM, 3041551, 0.784
35,MOMBUCA, 1340886, 0.719
35,MONÇÕES, 2773074, 0.772
35,MONGAGUÁ, 949776, 0.754
35,MONTE ALEGRE DO SUL, 172772, 0.759
35,MONTE ALTO, 2122259, 0.768
35,MONTE APRAZÍVEL, 1829022, 0.785
35,MONTE AZUL PAULISTA, 1583776, 0.753
35,MONTE CASTELO, 1449888, 0.741
35,MONTE MOR, 3985038, 0.733
35,MONTEIRO LOBATO, 965627, 0.71
35,MORRO AGUDO, 2561255, 0.712
35,MORUNGABA, 2805052, 0.715
35,MOTUCA, 1639422, 0.741
35,MURUTINGA DO SUL, 1045514, 0.726
35,NANTES, 244879, 0.714
35,NARANDIBA, 3659574, 0.718
35,NATIVIDADE DA SERRA, 6930, 0.655
35,NAZARÉ PAULISTA, 1288594, 0.678
35,NEVES PAULISTA, 1594875, 0.754
35,NHANDEARA, 1673751, 0.751
35,NIPOÃ, 1526494, 0.713
35,NOVA ALIANÇA, 1109863, 0.738
35,NOVA CAMPINA, 232337, 0.651
35,NOVA CANAÃ PAULISTA, 1068472, 0.715
35,NOVA CASTILHO, 2456751, 0.756
35,NOVA EUROPA, 1997074, 0.765
35,NOVA GRANADA, 1136046, 0.739
35,NOVA GUATAPORANGA, 760452, 0.726
35,NOVA INDEPENDÊNCIA, 1893093, 0.735
35,NOVA LUZITÂNIA, 8069, 0.743
35,NOVA ODESSA, 3343134, 0.791
35,NOVAIS, 88983, 0.719
35,NOVO HORIZONTE, 1678358, 0.753
35,NUPORANGA, 4285376, 0.746
35,OCAUÇU, 1221696, 0.717
35,ÓLEO, 1150592, 0.73
35,OLÍMPIA, 2452522, 0.773
35,ONDA VERDE, 3360925, 0.738
35,ORIENTE, 922487, 0.77
35,ORINDIÚVA, 4380584, 0.767
35,ORLÂNDIA, 2575775, 0.78
35,OSASCO, 677305, 0.776
35,OSCAR BRESSANE, 1219326, 0.749
35,OSVALDO CRUZ, 188465, 0.762
35,OURINHOS, 1686772, 0.778
35,OURO VERDE, 969277, 0.692
35,OUROESTE, 6385584, 0.77
35,PACAEMBU, 893588, 0.725
35,PALESTINA, 198238, 0.732
35,PALMARES PAULISTA, 701127, 0.722
35,PALMEIRA DOESTE, 1078876, 0.753
35,PALMITAL, 1910123, 0.746
35,PANORAMA, 113505, 0.722
35,PARAGUAÇU PAULISTA, 1757096, 0.762
35,PARAIBUNA, 1194908, 0.719
35,PARAÍSO, 2382004, 0.749
35,PARANAPANEMA, 1702903, 0.717
35,PARANAPUÃ, 119397, 0.732
35,PARAPUÃ, 1757093, 0.737
35,PARDINHO, 2609318, 0.727
35,PARIQUERA-AÇU, 1511045, 0.736
35,PARISI, 1035748, 0.721
35,PATROCÍNIO PAULISTA, 2835153, 0.73
35,PAULICÉIA, 1843915, 0.711
35,PAULÍNIA, 17876089, 0.795
35,PAULISTÂNIA, 1039653, 0.718
35,PAULO DE FARIA, 1796988, 0.725
35,PEDERNEIRAS, 3246487, 0.739
35,PEDRA BELA, 720116, 0.677
35,PEDRANÓPOLIS, 125663, 0.742
35,PEDREGULHO, 3869516, 0.715
35,PEDREIRA, 1817348, 0.769
35,PEDRINHAS PAULISTA, 2038001, 0.774
35,PEDRO DE TOLEDO, 883721, 0.696
35,PENÁPOLIS, 148459, 0.759
35,PEREIRA BARRETO, 163745, 0.766
35,PEREIRAS, 1378961, 0.736
35,PERUÍBE, 1077879, 0.749
35,PIACATU, 1183361, 0.732
35,PIEDADE, 113112, 0.716
35,PILAR DO SUL, 920101, 0.69
35,PINDAMONHANGABA, 2597951, 0.773
35,PINDORAMA, 1272527, 0.737
35,PINHALZINHO, 1027359, 0.725
35,PIQUEROBI, 1097617, 0.711
35,PIQUETE, 636193, 0.757
35,PIRACAIA, 1022143, 0.739
35,PIRACICABA, 3357767, 0.785
