15,AUGUSTO CORRÊA,3273.71,0.52
43,AUGUSTO PESTANA,19715.42,0.743
24,AUGUSTO SEVERO,4595.19,0.621
43,ÁUREA,13037.21,0.707
29,AURELINO LEAL,4833.12,0.568
35,AURIFLAMA,11777.67,0.773
52,AURILÂNDIA,8885.8,0.7
23,AURORA,3962.77,0.605
42,AURORA,14955.4,0.733
15,AURORA DO PARÁ,7929.18,0.519
17,AURORA DO TOCANTINS,6337.89,0.677
13,AUTAZES,4854.07,0.577
35,AVAÍ,23179.57,0.714
35,AVANHANDAVA,13023.46,0.705
35,AVARÉ,14369.68,0.767
15,AVEIRO,3545.08,0.541
22,AVELINO LOPES,3280.94,0.554
52,AVELINÓPOLIS,13236.78,0.66
21,AXIXÁ,2783.1,0.641
17,AXIXÁ DO TOCANTINS,5637.37,0.627
31,ABADIA DOS DOURADOS,9513.41,0.689
31,ABAETÉ,9968.68,0.698
31,ABRE CAMPO,8023.46,0.654
31,ACAIACA,5710.7,0.63
31,AÇUCENA,4752.73,0.61
31,ÁGUA BOA,4879.61,0.576
31,ÁGUA COMPRIDA,38963.44,0.675
31,AGUANIL,7215.62,0.663
31,ÁGUAS FORMOSAS,5336.55,0.645
31,ÁGUAS VERMELHAS,10399.23,0.601
31,AIMORÉS,10713.2,0.684
31,AIURUOCA,7609.49,0.668
31,ALAGOA,6837.03,0.649
31,ALBERTINA,10566.31,0.673
31,ALÉM PARAÍBA,16308.29,0.726
31,ALFENAS,17348.06,0.761
31,ALFREDO VASCONCELOS,7141,0.675
31,ALMENARA,6813.45,0.642
31,ALPERCATA,5463.04,0.646
31,ALPINÓPOLIS,10942.98,0.725
31,ALTEROSA,7887.14,0.668
31,ALTO CAPARAÓ,7218.85,0.661
31,ALTO JEQUITIBÁ,9958.2,0.66
31,ALTO RIO DOCE,6509.12,0.62
31,ALVARENGA,4878.18,0.592
31,ALVINÓPOLIS,10107.88,0.676
31,ALVORADA DE MINAS,6184.22,0.572
31,AMPARO DO SERRA,4808.94,0.641
31,ANDRADAS,12959.82,0.734
31,ANDRELÂNDIA,8026.63,0.7
31,ANGELÂNDIA,5642.03,0.597
31,ANTÔNIO CARLOS,9424.76,0.683
31,ANTÔNIO DIAS,8006.6,0.645
31,ANTÔNIO PRADO DE MINAS,12688.36,0.684
31,ARAÇAÍ,14371.77,0.695
31,ARACITABA,6055.99,0.661
31,ARAÇUAÍ,5438.22,0.663
31,ARAGUARI,20506.8,0.773
31,ARANTINA,9499.37,0.697
31,ARAPONGA,4972.63,0.536
31,ARAPORÃ,142155.79,0.708
31,ARAPUÁ,17604.28,0.724
31,ARAÚJOS,14669.16,0.698
31,ARAXÁ,27456.97,0.772
31,ARCEBURGO,18001.21,0.683
31,ARCOS,17568.34,0.749
31,AREADO,8822.99,0.727
31,ARGIRITA,6532.36,0.643
31,ARICANDUVA,4816.31,0.582
31,ARINOS,7101.01,0.656
31,ASTOLFO DUTRA,12466.44,0.694
31,ATALÉIA,4864.72,0.588
31,AUGUSTO DE LIMA,8543.61,0.656
17,BABAÇULÂNDIA,5615.51,0.642
21,BACABAL,6076.54,0.651
21,BACABEIRA,11137.82,0.629
21,BACURI,2602.42,0.578
21,BACURITUBA,2927.35,0.537
35,BADY BASSITT,15668.16,0.746
43,BAGÉ,11055.8,0.74
15,BAGRE,2763.89,0.471
25,BAÍA DA TRAIÇÃO,5180.26,0.581
24,BAÍA FORMOSA,15408.89,0.609
29,BAIANÓPOLIS,4724.81,0.589
15,BAIÃO,4567.88,0.578
29,BAIXA GRANDE,3666.56,0.585
22,BAIXA GRANDE DO RIBEIRO,14069.5,0.564
23,BAIXIO,3713.04,0.627
32,BAIXO GUANDU,11855.16,0.702
35,BALBINOS,4470.44,0.669
52,BALIZA,8668.07,0.655
42,BALNEÁRIO ARROIO DO SILVA,8797.92,0.746
42,BALNEÁRIO BARRA DO SUL,11651.94,0.716
42,BALNEÁRIO CAMBORIÚ,25452.88,0.845
42,BALNEÁRIO GAIVOTA,8348.93,0.728
42,BALNEÁRIO PIÇARRAS,16660.89,0.756
43,BALNEÁRIO PINHAL,9353.89,0.696
41,BALSA NOVA,33695.19,0.696
35,BÁLSAMO,13226.79,0.756
21,BALSAS,17198.72,0.687
23,BANABUIÚ,4787.05,0.606
35,BANANAL,11695.13,0.733
25,BANANEIRAS,5460.21,0.568
42,BANDEIRANTE,9487.15,0.672
41,BANDEIRANTES,10302.05,0.727
50,BANDEIRANTES,19898.3,0.681
17,BANDEIRANTES DO TOCANTINS,14512.53,0.638
15,BANNACH,9926.38,0.594
29,BANZAÊ,3726.72,0.579
43,BARÃO,19491.9,0.748
35,BARÃO DE ANTONINA,11411.3,0.711
43,BARÃO DE COTEGIPE,15313.54,0.719
21,BARÃO DE GRAJAÚ,4530.31,0.592
51,BARÃO DE MELGAÇO,6982.3,0.6
43,BARÃO DO TRIUNFO,8283.93,0.61
24,BARAÚNA,12802.85,0.574
25,BARAÚNA,4958.13,0.558
23,BARBALHA,8414.94,0.683
35,BARBOSA,9546.72,0.699
41,BARBOSA FERRAZ,7457.4,0.696
15,BARCARENA,26798.71,0.662
24,BARCELONA,4803.01,0.566
13,BARCELOS,3643.06,0.5
35,BARIRI,19829.15,0.75
29,BARRA,3488.04,0.557
35,BARRA BONITA,24039.78,0.788
42,BARRA BONITA,12951.6,0.701
22,BARRA DALCÂNTARA,3922.46,0.577
29,BARRA DA ESTIVA,4686.63,0.575
26,BARRA DE GUABIRABA,4303.92,0.577
25,BARRA DE SANTA ROSA,4902.57,0.562
25,BARRA DE SANTANA,4236.91,0.567
27,BARRA DE SANTO ANTÔNIO,5239.05,0.557
32,BARRA DE SÃO FRANCISCO,11530.3,0.683
25,BARRA DE SÃO MIGUEL,4726.43,0.572
27,BARRA DE SÃO MIGUEL,8885.52,0.615
51,BARRA DO BUGRES,21928.41,0.693
35,BARRA DO CHAPÉU,4912.1,0.66
29,BARRA DO CHOÇA,5592.76,0.551
21,BARRA DO CORDA,3743.36,0.606
51,BARRA DO GARÇAS,15751.93,0.748
43,BARRA DO GUARITA,7352.17,0.734
41,BARRA DO JACARÉ,16037.82,0.744
29,BARRA DO MENDES,3686.29,0.63
17,BARRA DO OURO,6182.53,0.603
33,BARRA DO PIRAÍ,15599.64,0.733
43,BARRA DO QUARAÍ,28258.24,0.662
43,BARRA DO RIBEIRO,13340.85,0.67
43,BARRA DO RIO AZUL,13427.16,0.723
29,BARRA DO ROCHA,5766.3,0.577
35,BARRA DO TURVO,6778.26,0.641
28,BARRA DOS COQUEIROS,11990.97,0.649
43,BARRA FUNDA,30978.07,0.763
33,BARRA MANSA,19522.37,0.729
42,BARRA VELHA,16268.78,0.738
41,BARRACÃO,11568.41,0.706
43,BARRACÃO,20290.12,0.71
22,BARRAS,3801.49,0.595
23,BARREIRA,4083.88,0.616
29,BARREIRAS,13649.55,0.721
22,BARREIRAS DO PIAUÍ,7711.76,0.557
13,BARREIRINHA,4300.78,0.574
21,BARREIRINHAS,3569.08,0.57
26,BARREIROS,5053.61,0.586
35,BARRETOS,22010.7,0.789
35,BARRINHA,8838.26,0.725
23,BARRO,4428.24,0.599
29,BARRO ALTO,3299.21,0.607
52,BARRO ALTO,14809.94,0.742
22,BARRO DURO,4544.43,0.612
29,BARRO PRETO,6043.93,0.602
29,BARROCAS,13060.73,0.61
17,BARROLÂNDIA,7145.92,0.642
23,BARROQUINHA,3999.82,0.571
43,BARROS CASSAL,9348.91,0.65
35,BARUERI,132528.48,0.786
35,BASTOS,22883.19,0.751
50,BATAGUASSU,23115.68,0.71
22,BATALHA,3478.99,0.545
27,BATALHA,4008.41,0.594
35,BATATAIS,17619.88,0.761
50,BATAYPORÃ,19282.04,0.684
23,BATURITÉ,5928.71,0.619
35,BAURU,23025.31,0.801
25,BAYEUX,8081.18,0.649
35,BEBEDOURO,20234.66,0.78
23,BEBERIBE,6669.15,0.638
23,BELA CRUZ,3409.89,0.623
50,BELA VISTA,10906.65,0.698
41,BELA VISTA DA CAROBA,10679.63,0.681
52,BELA VISTA DE GOIÁS,14832.14,0.716
21,BELA VISTA DO MARANHÃO,3445.03,0.554
41,BELA VISTA DO PARAÍSO,13062.91,0.716
22,BELA VISTA DO PIAUÍ,3814.94,0.576
42,BELA VISTA DO TOLDO,16448.13,0.675
21,BELÁGUA,3144.84,0.512
15,BELÉM,13346.95,0.746
25,BELÉM,4745.07,0.592
27,BELÉM,5290.21,0.593
26,BELÉM DE MARIA,4298.41,0.578
25,BELÉM DO BREJO DO CRUZ,4315.98,0.578
22,BELÉM DO PIAUÍ,3283.29,0.551
26,BELÉM DO SÃO FRANCISCO,4934.95,0.642
33,BELFORD ROXO,9502.85,0.684
29,BELMONTE,7463.49,0.598
42,BELMONTE,10296.34,0.705
29,BELO CAMPO,3675.47,0.575
26,BELO JARDIM,11163.52,0.629
27,BELO MONTE,5275.56,0.517
15,BELTERRA,6640.27,0.588
22,BENEDITINOS,3241.96,0.557
21,BENEDITO LEITE,3448.52,0.546
42,BENEDITO NOVO,13185.93,0.74
15,BENEVIDES,11129.22,0.665
13,BENJAMIN CONSTANT,4099.93,0.574
43,BENJAMIN CONSTANT DO SUL,7226.66,0.619
35,BENTO DE ABREU,39274.11,0.744
24,BENTO FERNANDES,5046.68,0.582
43,BENTO GONÇALVES,32857.95,0.778
21,BEQUIMÃO,2763.8,0.601
25,BERNARDINO BATISTA,4442.72,0.558
35,BERNARDINO DE CAMPOS,10432.26,0.734
21,BERNARDO DO MEARIM,4360.38,0.604
17,BERNARDO SAYÃO,8482.13,0.638
35,BERTIOGA,23212.59,0.73
22,BERTOLÍNIA,5126.98,0.612
13,BERURI,4755.04,0.506
26,BETÂNIA,3852.21,0.559
22,BETÂNIA DO PIAUÍ,3581.94,0.489
26,BEZERROS,6501.76,0.606
42,BIGUAÇU,16182.83,0.739
35,BILAC,13489.28,0.768
35,BIRIGUI,16353,0.78
35,BIRITIBA-MIRIM,11289.64,0.712
29,BIRITINGA,3983.99,0.538
41,BITURUNA,9845.99,0.667
42,BLUMENAU,32012.33,0.806
32,BOA ESPERANÇA,10304.73,0.679
41,BOA ESPERANÇA,20992.99,0.72
41,BOA ESPERANÇA DO IGUAÇU,16013.84,0.7
35,BOA ESPERANÇA DO SUL,8651.54,0.681
22,BOA HORA,3007.96,0.575
29,BOA NOVA,3696.25,0.567
25,BOA VENTURA,4142.39,0.599
41,BOA VENTURA DE SÃO ROQUE,14978.47,0.655
23,BOA VIAGEM,4392.94,0.598
14,BOA VISTA,18017.52,0.752
25,BOA VISTA,16523.37,0.649
41,BOA VISTA DA APARECIDA,7621.81,0.67
